customer_id,signup_date,segment,region
CUST-01397,2020-09-10,smb,South
CUST-01398,2024-11-03,consumer,North
CUST-01399,2020-10-23,smb,South
CUST-01400,2020-04-17,enterprise,West
CUST-01401,2024-05-12,consumer,Central
CUST-01402,2020-03-11,consumer,South
CUST-01403,2023-06-08,smb,West
CUST-01404,2022-08-24,smb,North
CUST-01405,2024-01-12,consumer,West
CUST-01406,2023-09-18,consumer,East
CUST-01407,2022-09-15,consumer,North
CUST-01408,2019-12-19,consumer,South
CUST-01409,2024-03-03,consumer,North
CUST-01410,2024-07-13,consumer,West
CUST-01411,2020-05-19,consumer,North
CUST-01412,2019-04-10,smb,North
CUST-01413,2022-05-19,consumer,East
CUST-01414,2024-08-31,consumer,East
CUST-01415,2020-07-08,consumer,Central
CUST-01416,2022-06-22,consumer,South
CUST-01417,2024-10-18,smb,Central
CUST-01418,2020-04-12,smb,Central
CUST-01419,2022-01-19,consumer,North
CUST-01420,2019-08-17,enterprise,Central
CUST-01421,2021-10-13,smb,West
CUST-01422,2024-01-22,consumer,South
CUST-01423,2022-04-24,consumer,East
CUST-01424,2020-02-10,consumer,East
CUST-01425,2024-07-29,smb,North
CUST-01426,2024-07-27,consumer,Central
CUST-01427,2020-07-15,consumer,South
CUST-01428,2021-02-18,consumer,Central
CUST-01429,2019-10-31,smb,Central
CUST-01430,2023-12-29,smb,South
CUST-01431,2022-09-02,smb,North
CUST-01432,2023-03-05,consumer,North
CUST-01433,2019-12-30,consumer,East
CUST-01434,2021-12-28,enterprise,South
CUST-01435,2023-02-14,smb,West
CUST-01436,2020-02-11,smb,East
CUST-01437,2023-01-18,consumer,North
CUST-01438,2024-11-12,consumer,Central
CUST-01439,2019-08-17,smb,West
CUST-01440,2020-09-07,consumer,North
CUST-01441,2023-02-25,smb,Central
CUST-01442,2021-02-16,smb,East
CUST-01443,2019-02-13,smb,East
CUST-01444,2021-07-04,consumer,Central
CUST-01445,2024-02-28,consumer,West
CUST-01446,2024-05-19,consumer,West
CUST-01447,2022-08-06,smb,South
CUST-01448,2021-10-20,consumer,South
CUST-01449,2022-01-02,consumer,Central
CUST-01450,2022-04-12,consumer,East
CUST-01451,2021-10-04,consumer,West
CUST-01452,2021-09-24,consumer,Central
CUST-01453,2020-11-17,consumer,South
CUST-01454,2021-02-25,consumer,Central
CUST-01455,2021-11-20,smb,West
CUST-01456,2024-01-02,consumer,Central
CUST-01457,2022-01-16,consumer,West
CUST-01458,2022-05-30,enterprise,West
CUST-01459,2022-04-20,consumer,West
CUST-01460,2022-03-24,enterprise,Central
CUST-01461,2020-10-13,smb,South
CUST-01462,2024-03-31,consumer,East
CUST-01463,2024-05-30,enterprise,Central
CUST-01464,2021-02-13,smb,South
CUST-01465,2022-08-24,consumer,South
CUST-01466,2022-07-11,consumer,East
CUST-01467,2019-11-22,consumer,West
CUST-01468,2024-03-16,smb,Central
CUST-01469,2023-11-22,consumer,Central
CUST-01470,2024-05-21,consumer,West
CUST-01471,2021-08-07,consumer,North
CUST-01472,2023-03-23,consumer,South
CUST-01473,2023-07-29,consumer,North
CUST-01474,2023-04-14,smb,West
CUST-01475,2021-03-17,smb,South
CUST-01476,2020-04-07,smb,South
CUST-01477,2019-01-15,smb,South
CUST-01478,2024-07-27,consumer,South
CUST-01479,2024-09-13,consumer,Central
CUST-01480,2022-07-17,smb,North
CUST-01481,2023-08-24,consumer,South
CUST-01482,2021-03-04,consumer,North
CUST-01483,2019-01-12,enterprise,East
CUST-01484,2020-09-19,consumer,West
CUST-01485,2022-09-09,consumer,North
CUST-01486,2019-07-18,consumer,North
CUST-01487,2020-07-21,consumer,South
CUST-01488,2023-02-08,consumer,West
CUST-01489,2023-04-17,enterprise,South
CUST-01490,2023-09-15,consumer,Central
CUST-01491,2023-01-03,smb,East
CUST-01492,2021-03-31,consumer,Central
CUST-01493,2022-03-19,smb,West
CUST-01494,2022-06-02,consumer,North
CUST-01495,2024-03-08,smb,West
CUST-01496,2023-11-08,consumer,North
CUST-01497,2020-12-07,consumer,West
CUST-01498,2019-07-14,smb,North
CUST-01499,2019-10-07,smb,North
CUST-01500,2021-11-30,enterprise,North
CUST-01501,2021-05-01,consumer,South
CUST-01502,2024-02-13,consumer,South
CUST-01503,2019-09-27,consumer,Central
CUST-01504,2022-05-05,consumer,West
CUST-01505,2024-04-25,consumer,South
CUST-01506,2022-12-26,consumer,West
CUST-01507,2022-02-02,consumer,Central
CUST-01508,2024-09-26,consumer,East
CUST-01509,2020-03-18,consumer,Central
CUST-01510,2022-11-17,smb,Central
CUST-01511,2019-12-26,consumer,West
CUST-01512,2019-07-18,consumer,West
CUST-01513,2019-12-14,consumer,North
CUST-01514,2020-12-17,smb,South
CUST-01515,2021-06-16,consumer,West
CUST-01516,2023-10-28,consumer,West
CUST-01517,2024-03-02,consumer,Central
CUST-01518,2020-01-07,consumer,North
CUST-01519,2022-11-22,smb,Central
CUST-01520,2022-06-12,consumer,West
CUST-01521,2019-12-27,consumer,Central
CUST-01522,2021-02-21,consumer,Central
CUST-01523,2021-10-09,consumer,North
CUST-01524,2024-12-20,smb,Central
CUST-01525,2023-11-23,smb,Central
CUST-01526,2024-07-22,consumer,West
CUST-01527,2024-02-27,consumer,Central
CUST-01528,2020-08-26,consumer,East
CUST-01529,2020-10-10,smb,West
CUST-01530,2020-04-03,consumer,West
CUST-01531,2024-09-29,enterprise,East
CUST-01532,2019-07-21,smb,West
CUST-01533,2022-05-07,consumer,Central
CUST-01534,2020-08-17,enterprise,Central
CUST-01535,2019-09-07,consumer,Central
CUST-01536,2024-09-11,smb,East
CUST-01537,2022-04-08,enterprise,Central
CUST-01538,2022-10-29,consumer,South
CUST-01539,2020-01-05,smb,East
CUST-01540,2023-07-20,consumer,South
CUST-01541,2022-02-25,consumer,Central
CUST-01542,2022-05-31,enterprise,Central
CUST-01543,2023-04-23,consumer,Central
CUST-01544,2021-06-12,enterprise,Central
CUST-01545,2021-06-14,enterprise,East
CUST-01546,2019-10-01,consumer,South
CUST-01547,2023-11-26,smb,West
CUST-01548,2024-09-28,smb,West
CUST-01549,2022-11-25,consumer,North
CUST-01550,2020-04-04,consumer,East
CUST-01551,2024-05-12,consumer,West
CUST-01552,2021-06-05,smb,West
CUST-01553,2019-05-01,consumer,North
CUST-01554,2024-02-02,consumer,North
CUST-01555,2022-09-29,consumer,South
CUST-01556,2019-07-19,smb,East
CUST-01557,2024-01-02,enterprise,Central
CUST-01558,2023-08-09,consumer,East
CUST-01559,2022-10-16,consumer,West
CUST-01560,2023-07-31,smb,West
CUST-01561,2023-02-17,enterprise,West
CUST-01562,2021-12-08,consumer,West
CUST-01563,2024-07-04,enterprise,South
CUST-01564,2021-12-19,smb,Central
CUST-01565,2023-03-22,consumer,South
CUST-01566,2024-08-22,consumer,North
CUST-01567,2022-01-26,consumer,South
CUST-01568,2022-07-06,consumer,South
CUST-01569,2022-02-18,smb,Central
CUST-01570,2020-12-23,consumer,South
CUST-01571,2019-09-09,consumer,North
CUST-01572,2023-07-16,smb,East
CUST-01573,2023-08-29,consumer,South
CUST-01574,2019-12-27,consumer,Central
CUST-01575,2022-03-16,smb,North
CUST-01576,2022-04-10,consumer,North
CUST-01577,2024-05-16,consumer,Central
CUST-01578,2020-12-11,consumer,South
CUST-01579,2024-11-01,consumer,West
CUST-01580,2019-02-12,smb,West
CUST-01581,2019-08-02,smb,North
CUST-01582,2020-07-05,consumer,East
CUST-01583,2019-07-21,smb,North
CUST-01584,2023-12-11,smb,East
CUST-01585,2023-08-09,consumer,Central
CUST-01586,2024-03-13,smb,North
CUST-01587,2023-05-06,consumer,North
CUST-01588,2023-06-27,consumer,East
CUST-01589,2022-07-21,smb,West
CUST-01590,2024-04-26,consumer,West
CUST-01591,2022-09-29,smb,Central
CUST-01592,2021-03-08,consumer,West
CUST-01593,2021-01-10,consumer,South
CUST-01594,2020-07-27,consumer,West
CUST-01595,2019-01-12,consumer,East
CUST-01596,2022-01-05,enterprise,North
CUST-01597,2021-07-18,consumer,East
CUST-01598,2020-07-11,smb,West
CUST-01599,2020-07-27,smb,South
CUST-01600,2021-05-08,enterprise,Central
CUST-01601,2023-07-31,consumer,South
CUST-01602,2022-04-20,enterprise,South
CUST-01603,2019-09-12,smb,North
CUST-01604,2019-12-08,enterprise,North
CUST-01605,2020-10-30,smb,Central
CUST-01606,2021-01-22,consumer,North
CUST-01607,2022-06-13,smb,North
CUST-01608,2022-11-03,consumer,Central
CUST-01609,2024-11-12,enterprise,South
CUST-01610,2019-08-22,consumer,East
CUST-01611,2024-04-03,consumer,West
CUST-01612,2021-11-19,consumer,North
CUST-01613,2021-10-07,consumer,West
CUST-01614,2021-03-26,enterprise,South
CUST-01615,2024-09-07,smb,North
CUST-01616,2021-09-11,consumer,South
CUST-01617,2023-11-29,consumer,Central
CUST-01618,2021-10-29,consumer,West
CUST-01619,2020-05-10,consumer,South
CUST-01620,2024-03-07,smb,South
CUST-01621,2020-04-23,enterprise,South
CUST-01622,2021-04-26,smb,West
CUST-01623,2022-09-23,smb,East
CUST-01624,2021-08-22,consumer,North
CUST-01625,2023-07-02,consumer,East
CUST-01626,2019-07-18,enterprise,West
CUST-01627,2024-09-22,smb,Central
CUST-01628,2020-03-29,consumer,West
CUST-01629,2019-03-30,smb,North
CUST-01630,2020-01-08,consumer,North
CUST-01631,2020-07-19,smb,West
CUST-01632,2024-08-08,consumer,South
CUST-01633,2024-06-24,consumer,Central
CUST-01634,2020-05-13,consumer,West
CUST-01635,2021-08-26,smb,West
CUST-01636,2022-04-05,consumer,East
CUST-01637,2019-07-10,consumer,West
CUST-01638,2024-07-26,smb,West
CUST-01639,2021-05-02,consumer,Central
CUST-01640,2024-08-15,consumer,Central
CUST-01641,2022-02-19,consumer,West
CUST-01642,2019-03-12,consumer,West
CUST-01643,2023-03-28,consumer,West
CUST-01644,2024-02-10,smb,Central
CUST-01645,2022-11-09,smb,North
CUST-01646,2024-11-09,consumer,East
CUST-01647,2024-03-09,consumer,East
CUST-01648,2020-09-12,enterprise,South
CUST-01649,2020-03-15,enterprise,West
CUST-01650,2019-04-30,enterprise,Central
CUST-01651,2021-12-03,enterprise,North
CUST-01652,2020-05-20,consumer,East
CUST-01653,2021-10-19,consumer,West
CUST-01654,2024-01-24,consumer,East
CUST-01655,2020-03-02,enterprise,North
CUST-01656,2024-11-14,consumer,North
CUST-01657,2019-11-22,consumer,West
CUST-01658,2021-02-05,smb,Central
CUST-01659,2022-11-16,consumer,West
CUST-01660,2023-06-05,enterprise,North
CUST-01661,2020-10-12,smb,Central
CUST-01662,2022-11-11,enterprise,West
CUST-01663,2021-04-24,consumer,East
CUST-01664,2022-03-06,consumer,East
CUST-01665,2024-11-26,smb,East
CUST-01666,2019-03-25,consumer,North
CUST-01667,2022-07-20,consumer,East
CUST-01668,2020-12-27,smb,North
CUST-01669,2020-08-16,consumer,North
CUST-01670,2020-11-28,smb,Central
CUST-01671,2023-05-29,consumer,North
CUST-01672,2023-10-29,consumer,Central
CUST-01673,2024-04-09,consumer,West
CUST-01674,2022-03-05,smb,West
CUST-01675,2022-02-21,consumer,East
CUST-01676,2023-04-10,smb,South
CUST-01677,2019-11-07,smb,North
CUST-01678,2024-03-19,smb,West
CUST-01679,2024-07-12,enterprise,Central
CUST-01680,2022-06-01,consumer,North
CUST-01681,2020-03-06,consumer,North
CUST-01682,2021-08-14,consumer,North
CUST-01683,2024-02-16,consumer,East
CUST-01684,2023-05-16,consumer,East
CUST-01685,2020-12-18,consumer,North
CUST-01686,2024-12-13,smb,South
CUST-01687,2019-10-25,enterprise,North
CUST-01688,2024-09-30,consumer,West
CUST-01689,2020-10-21,consumer,South
CUST-01690,2020-02-21,consumer,Central
CUST-01691,2023-05-05,smb,West
CUST-01692,2023-11-07,smb,South
CUST-01693,2020-06-28,consumer,East
CUST-01694,2024-01-02,smb,Central
CUST-01695,2022-11-22,consumer,North
CUST-01696,2019-09-11,smb,South
CUST-01697,2023-01-01,consumer,Central
CUST-01698,2022-12-05,consumer,East
CUST-01699,2020-10-13,smb,North
CUST-01700,2019-12-25,consumer,South
CUST-01701,2024-11-14,consumer,South
CUST-01702,2022-01-08,consumer,South
CUST-01703,2020-12-01,enterprise,East
CUST-01704,2020-10-11,consumer,North
CUST-01705,2021-11-28,consumer,North
CUST-01706,2020-08-15,consumer,Central
CUST-01707,2022-01-13,smb,East
CUST-01708,2024-03-10,consumer,East
CUST-01709,2021-07-11,consumer,West
CUST-01710,2020-03-26,consumer,South
CUST-01711,2022-05-30,consumer,East
CUST-01712,2021-01-13,enterprise,North
CUST-01713,2023-05-28,smb,North
CUST-01714,2020-06-27,consumer,East
CUST-01715,2021-03-19,enterprise,East
CUST-01716,2023-11-02,consumer,North
CUST-01717,2020-09-26,smb,East
CUST-01718,2022-05-27,consumer,West
CUST-01719,2020-04-17,consumer,West
CUST-01720,2020-03-13,consumer,East
CUST-01721,2020-02-27,consumer,North
CUST-01722,2022-09-29,enterprise,Central
CUST-01723,2019-10-17,consumer,West
CUST-01724,2020-08-21,consumer,West
CUST-01725,2019-03-27,smb,West
CUST-01726,2023-02-07,enterprise,North
CUST-01727,2020-08-08,consumer,East
CUST-01728,2021-04-26,consumer,West
CUST-01729,2021-05-30,consumer,South
CUST-01730,2021-12-18,smb,North
CUST-01731,2022-02-09,consumer,North
CUST-01732,2022-05-11,smb,North
CUST-01733,2024-10-27,smb,East
CUST-01734,2020-05-19,consumer,West
CUST-01735,2024-06-18,consumer,Central
CUST-01736,2020-11-02,consumer,West
CUST-01737,2021-01-12,smb,East
CUST-01738,2023-01-09,consumer,West
CUST-01739,2021-08-24,enterprise,Central
CUST-01740,2019-07-13,smb,South
CUST-01741,2019-03-31,smb,West
CUST-01742,2022-01-16,consumer,North
CUST-01743,2022-02-14,enterprise,Central
CUST-01744,2021-11-26,consumer,North
CUST-01745,2019-11-14,consumer,Central
CUST-01746,2023-10-18,consumer,North
CUST-01747,2019-08-28,consumer,Central
CUST-01748,2020-11-29,consumer,East
CUST-01749,2021-02-01,smb,East
CUST-01750,2021-09-02,consumer,North
CUST-01751,2024-11-07,smb,South
CUST-01752,2020-08-23,consumer,East
CUST-01753,2019-01-09,consumer,North
CUST-01754,2022-03-01,consumer,Central
CUST-01755,2022-10-20,smb,South
CUST-01756,2022-04-30,smb,South
CUST-01757,2022-01-27,consumer,East
CUST-01758,2020-08-15,consumer,Central
CUST-01759,2024-06-04,consumer,North
CUST-01760,2024-10-23,consumer,East
CUST-01761,2024-12-21,smb,Central
CUST-01762,2024-10-23,consumer,East
CUST-01763,2021-03-20,enterprise,West
CUST-01764,2021-06-06,smb,Central
CUST-01765,2019-06-19,consumer,West
CUST-01766,2021-05-03,enterprise,Central
CUST-01767,2024-11-15,consumer,Central
CUST-01768,2023-11-01,consumer,South
CUST-01769,2023-05-19,consumer,North
CUST-01770,2024-12-18,smb,East
CUST-01771,2019-12-08,smb,West
CUST-01772,2024-02-06,smb,West
CUST-01773,2021-07-09,enterprise,North
CUST-01774,2022-01-25,smb,North
CUST-01775,2022-05-07,consumer,North
CUST-01776,2020-06-10,consumer,East
CUST-01777,2021-09-29,consumer,East
CUST-01778,2021-10-27,consumer,Central
CUST-01779,2023-04-09,consumer,South
CUST-01780,2022-07-25,consumer,East
CUST-01781,2021-10-10,consumer,Central
CUST-01782,2024-03-05,smb,Central
CUST-01783,2024-08-05,consumer,North
CUST-01784,2023-01-23,consumer,North
CUST-01785,2019-11-18,consumer,North
CUST-01786,2024-03-19,smb,Central
CUST-01787,2022-05-22,consumer,East
CUST-01788,2019-07-28,consumer,North
CUST-01789,2023-09-24,consumer,North
CUST-01790,2022-12-29,smb,East
CUST-01791,2019-06-07,consumer,North
CUST-01792,2023-11-27,consumer,West
CUST-01793,2019-07-14,consumer,East
CUST-01794,2019-05-20,smb,East
CUST-01795,2023-04-21,consumer,Central
CUST-01796,2020-01-26,smb,South
CUST-01797,2023-05-16,consumer,Central
CUST-01798,2020-08-02,consumer,Central
CUST-01799,2022-06-12,enterprise,North
CUST-01800,2023-09-03,consumer,Central
CUST-01801,2024-02-01,enterprise,East
CUST-01802,2022-09-28,consumer,West
CUST-01803,2019-02-07,enterprise,West
CUST-01804,2020-05-30,enterprise,North
CUST-01805,2021-01-12,consumer,North
CUST-01806,2023-02-09,consumer,North
CUST-01807,2019-12-20,smb,South
CUST-01808,2019-05-01,consumer,South
CUST-01809,2024-10-06,consumer,North
CUST-01810,2023-01-31,smb,Central
CUST-01811,2024-10-28,consumer,North
CUST-01812,2022-12-06,smb,East
CUST-01813,2022-05-23,smb,South
CUST-01814,2019-06-08,smb,Central
CUST-01815,2019-12-06,consumer,East
CUST-01816,2021-02-15,consumer,North
CUST-01817,2021-10-23,consumer,West
CUST-01818,2020-12-04,consumer,West
CUST-01819,2020-07-19,consumer,South
CUST-01820,2019-03-01,consumer,East
CUST-01821,2022-07-08,consumer,North
CUST-01822,2023-01-04,consumer,South
CUST-01823,2022-09-19,consumer,Central
CUST-01824,2022-05-19,consumer,Central
CUST-01825,2024-05-23,consumer,West
CUST-01826,2020-01-14,smb,West
CUST-01827,2021-05-31,consumer,West
CUST-01828,2024-11-02,consumer,East
CUST-01829,2022-02-24,consumer,South
CUST-01830,2024-11-04,smb,East
CUST-01831,2022-09-06,smb,South
CUST-01832,2023-05-08,consumer,South
CUST-01833,2024-01-14,smb,North
CUST-01834,2020-07-06,smb,Central
CUST-01835,2020-05-28,smb,West
CUST-01836,2021-07-10,enterprise,West
CUST-01837,2022-04-09,consumer,Central
CUST-01838,2022-02-01,enterprise,South
CUST-01839,2020-01-06,consumer,Central
CUST-01840,2023-09-25,consumer,South
CUST-01841,2019-09-27,consumer,East
CUST-01842,2021-03-06,smb,East
CUST-01843,2020-07-06,consumer,East
CUST-01844,2024-07-28,enterprise,West
CUST-01845,2021-04-23,consumer,East
CUST-01846,2024-12-17,consumer,South
CUST-01847,2021-03-09,smb,Central
CUST-01848,2021-08-22,consumer,Central
CUST-01849,2019-07-11,consumer,South
CUST-01850,2021-05-19,consumer,South
CUST-01851,2022-06-23,enterprise,West
CUST-01852,2019-06-12,consumer,West
CUST-01853,2021-03-10,consumer,West
CUST-01854,2024-06-30,consumer,Central
CUST-01855,2022-02-06,consumer,East
CUST-01856,2019-01-14,smb,West
CUST-01857,2024-07-13,consumer,East
CUST-01858,2019-10-02,smb,North
CUST-01859,2020-01-07,smb,West
CUST-01860,2022-01-03,enterprise,Central
CUST-01861,2021-05-18,smb,North
CUST-01862,2021-12-08,consumer,East
CUST-01863,2019-11-12,consumer,South
CUST-01864,2023-05-14,consumer,East
CUST-01865,2023-12-06,consumer,North
CUST-01866,2023-12-15,consumer,North
CUST-01867,2024-07-17,consumer,North
CUST-01868,2022-03-09,consumer,North
CUST-01869,2023-07-06,consumer,Central
CUST-01870,2020-01-01,enterprise,North
CUST-01871,2019-05-25,consumer,West
CUST-01872,2022-07-05,consumer,North
CUST-01873,2020-06-21,consumer,South
CUST-01874,2023-08-31,consumer,North
CUST-01875,2022-09-28,consumer,North
CUST-01876,2023-11-06,smb,Central
CUST-01877,2019-05-14,consumer,West
CUST-01878,2024-03-09,consumer,South
CUST-01879,2021-08-05,enterprise,South
CUST-01880,2024-04-28,enterprise,East
CUST-01881,2020-06-10,enterprise,West
CUST-01882,2023-11-02,consumer,West
CUST-01883,2022-09-13,consumer,Central
CUST-01884,2019-03-16,consumer,North
CUST-01885,2023-02-04,smb,Central
CUST-01886,2020-06-14,consumer,East
CUST-01887,2022-05-03,consumer,South
CUST-01888,2022-06-11,consumer,East
CUST-01889,2024-09-18,consumer,Central
CUST-01890,2020-06-05,smb,East
CUST-01891,2019-06-25,consumer,East
CUST-01892,2022-02-19,smb,North
CUST-01893,2024-09-27,smb,South
CUST-01894,2019-08-12,consumer,South
CUST-01895,2022-04-23,consumer,North
CUST-01896,2020-04-26,smb,Central
CUST-01897,2019-06-29,enterprise,East
CUST-01898,2019-03-06,consumer,North
CUST-01899,2019-10-28,consumer,North
CUST-01900,2022-09-18,consumer,South
CUST-01901,2021-03-16,consumer,East
CUST-01902,2024-09-03,smb,Central
CUST-01903,2019-01-15,consumer,West
CUST-01904,2022-04-20,enterprise,Central
CUST-01905,2022-07-26,consumer,West
CUST-01906,2024-09-21,enterprise,West
CUST-01907,2024-01-19,enterprise,South
CUST-01908,2021-06-28,smb,North
CUST-01909,2022-06-27,smb,East
CUST-01910,2022-11-15,consumer,Central
CUST-01911,2021-07-02,consumer,West
CUST-01912,2024-11-09,enterprise,East
CUST-01913,2019-04-20,consumer,East
CUST-01914,2024-09-13,enterprise,Central
CUST-01915,2019-01-06,enterprise,West
CUST-01916,2021-03-25,consumer,West
CUST-01917,2020-03-02,consumer,North
CUST-01918,2022-03-18,consumer,South
CUST-01919,2019-08-19,consumer,East
CUST-01920,2020-08-24,consumer,Central
CUST-01921,2024-10-30,enterprise,North
CUST-01922,2022-07-24,consumer,Central
CUST-01923,2023-03-07,smb,South
CUST-01924,2024-07-28,consumer,North
CUST-01925,2022-11-01,consumer,West
CUST-01926,2019-08-13,consumer,South
CUST-01927,2020-07-07,smb,East
CUST-01928,2020-07-30,consumer,East
CUST-01929,2023-11-28,smb,East
CUST-01930,2024-03-01,consumer,North
CUST-01931,2023-02-26,consumer,East
CUST-01932,2019-04-13,consumer,East
CUST-01933,2021-11-23,smb,West
CUST-01934,2024-02-09,consumer,North
CUST-01935,2024-10-31,consumer,West
CUST-01936,2020-04-20,consumer,South
CUST-01937,2022-04-18,consumer,West
CUST-01938,2023-04-27,smb,East
CUST-01939,2022-11-07,consumer,North
CUST-01940,2022-12-06,consumer,Central
CUST-01941,2024-07-01,consumer,South
CUST-01942,2023-01-07,consumer,West
CUST-01943,2024-07-11,consumer,West
CUST-01944,2023-02-24,consumer,Central
CUST-01945,2020-10-21,consumer,South
CUST-01946,2021-12-03,consumer,North
CUST-01947,2023-11-17,consumer,Central
CUST-01948,2023-09-18,consumer,North
CUST-01949,2021-10-24,consumer,South
CUST-01950,2019-06-27,consumer,East
CUST-01951,2024-01-12,smb,West
CUST-01952,2019-03-07,smb,East
CUST-01953,2020-05-15,smb,South
CUST-01954,2021-06-06,consumer,North
CUST-01955,2023-10-23,consumer,South
CUST-01956,2021-03-25,smb,East
CUST-01957,2019-11-03,enterprise,South
CUST-01958,2020-07-13,enterprise,South
CUST-01959,2022-09-06,consumer,Central
CUST-01960,2019-12-23,smb,West
CUST-01961,2023-05-30,consumer,East
CUST-01962,2020-11-27,consumer,Central
CUST-01963,2024-08-05,consumer,North
CUST-01964,2019-02-10,consumer,North
CUST-01965,2023-09-13,smb,Central
CUST-01966,2024-07-20,consumer,West
CUST-01967,2019-11-19,consumer,West
CUST-01968,2022-07-20,consumer,West
CUST-01969,2023-06-15,smb,North
CUST-01970,2023-01-23,consumer,North
CUST-01971,2021-11-26,consumer,East
CUST-01972,2020-08-12,consumer,West
CUST-01973,2023-01-13,consumer,East
CUST-01974,2021-10-18,consumer,North
CUST-01975,2022-06-15,enterprise,South
CUST-01976,2019-04-26,smb,South
CUST-01977,2023-12-04,consumer,West
CUST-01978,2019-02-17,consumer,Central
CUST-01979,2019-09-16,consumer,West
CUST-01980,2024-11-16,consumer,South
CUST-01981,2023-12-03,enterprise,South
CUST-01982,2020-09-09,consumer,North
CUST-01983,2022-08-26,consumer,West
CUST-01984,2022-07-26,smb,West
CUST-01985,2020-12-30,enterprise,North
CUST-01986,2019-08-01,smb,North
CUST-01987,2024-04-23,enterprise,East
CUST-01988,2023-11-15,consumer,Central
CUST-01989,2020-09-04,consumer,West
CUST-01990,2022-06-15,consumer,East
CUST-01991,2024-07-14,smb,South
CUST-01992,2022-07-31,consumer,East
CUST-01993,2019-09-07,consumer,South
CUST-01994,2024-09-09,consumer,North
CUST-01995,2022-12-26,consumer,West
CUST-01996,2019-12-08,smb,North
CUST-01997,2023-10-16,smb,Central
CUST-01998,2021-04-28,smb,North
CUST-01999,2019-09-16,consumer,West
CUST-02000,2020-01-03,consumer,South
CUST-02001,2024-01-10,smb,West
CUST-02002,2019-12-19,consumer,Central
CUST-02003,2023-05-25,smb,East
CUST-02004,2021-09-18,consumer,West
CUST-02005,2020-11-20,smb,South
CUST-02006,2019-07-30,consumer,Central
CUST-02007,2019-06-15,consumer,East
CUST-02008,2020-11-06,smb,East
CUST-02009,2021-04-01,consumer,East
CUST-02010,2021-12-12,consumer,Central
CUST-02011,2020-09-22,smb,Central
CUST-02012,2019-08-21,consumer,East
CUST-02013,2022-10-23,consumer,West
CUST-02014,2020-03-12,enterprise,South
CUST-02015,2022-06-12,smb,Central
CUST-02016,2019-01-29,smb,West
CUST-02017,2024-08-15,smb,South
CUST-02018,2019-08-30,consumer,South
CUST-02019,2023-06-16,consumer,East
CUST-02020,2019-08-13,consumer,West
CUST-02021,2023-11-01,smb,West
CUST-02022,2023-12-31,consumer,Central
CUST-02023,2019-02-07,consumer,Central
CUST-02024,2020-12-10,smb,East
CUST-02025,2020-02-18,consumer,East
CUST-02026,2022-03-05,consumer,South
CUST-02027,2020-02-19,consumer,North
CUST-02028,2023-10-06,consumer,Central
CUST-02029,2021-12-23,smb,South
CUST-02030,2022-03-08,smb,North
CUST-02031,2021-10-05,smb,South
CUST-02032,2022-01-10,consumer,North
CUST-02033,2021-06-24,consumer,South
CUST-02034,2020-10-18,smb,Central
CUST-02035,2022-04-05,smb,North
CUST-02036,2022-06-17,consumer,Central
CUST-02037,2020-07-16,consumer,West
CUST-02038,2021-10-18,smb,East
CUST-02039,2023-05-23,smb,South
CUST-02040,2024-01-23,enterprise,South
CUST-02041,2023-09-10,consumer,East
CUST-02042,2023-08-10,consumer,North
CUST-02043,2019-04-13,enterprise,Central
CUST-02044,2020-12-03,enterprise,South
CUST-02045,2020-12-15,smb,South
CUST-02046,2022-10-07,consumer,South
CUST-02047,2021-08-23,consumer,North
CUST-02048,2022-01-23,consumer,Central
CUST-02049,2021-09-14,enterprise,Central
CUST-02050,2020-01-07,consumer,West
CUST-02051,2020-06-08,consumer,North
CUST-02052,2023-11-14,consumer,North
CUST-02053,2024-11-28,consumer,East
CUST-02054,2023-02-13,consumer,West
CUST-02055,2020-05-10,smb,East
CUST-02056,2020-10-09,consumer,West
CUST-02057,2020-06-11,consumer,West
CUST-02058,2024-12-30,consumer,Central
CUST-02059,2019-05-14,smb,West
CUST-02060,2019-12-18,smb,North
CUST-02061,2019-10-03,consumer,South
CUST-02062,2023-12-21,smb,North
CUST-02063,2020-01-15,consumer,South
CUST-02064,2024-10-17,smb,South
CUST-02065,2019-03-31,smb,West
CUST-02066,2023-05-20,smb,South
CUST-02067,2024-01-09,enterprise,East
CUST-02068,2019-09-14,consumer,West
CUST-02069,2024-12-16,consumer,West
CUST-02070,2023-04-29,consumer,South
CUST-02071,2022-04-23,smb,East
CUST-02072,2021-11-04,enterprise,East
CUST-02073,2023-06-12,consumer,North
CUST-02074,2021-04-19,smb,West
CUST-02075,2019-06-15,consumer,South
CUST-02076,2024-02-22,consumer,Central
CUST-02077,2021-01-28,consumer,South
CUST-02078,2024-06-14,consumer,East
CUST-02079,2019-02-10,consumer,South
CUST-02080,2022-08-20,smb,Central
CUST-02081,2022-12-07,consumer,South
CUST-02082,2020-11-25,consumer,Central
CUST-02083,2022-11-23,smb,West
CUST-02084,2020-11-25,consumer,Central
CUST-02085,2024-06-29,enterprise,East
CUST-02086,2024-08-15,consumer,East
CUST-02087,2024-01-02,smb,Central
CUST-02088,2024-04-03,consumer,South
CUST-02089,2024-07-17,consumer,South
CUST-02090,2024-09-12,enterprise,North
CUST-02091,2023-05-10,consumer,South
CUST-02092,2023-08-24,consumer,North
CUST-02093,2023-05-17,consumer,South
