order_id,order_ts,customer_id,region,channel,sku,qty,unit_price,discount_pct,status
ORD-1004089,2025-08-14T17:44:00,CUST-00261,West,mobile,SKU-0118,6,73.46,0.00,completed
ORD-1010217,2025-07-13T20:24:00,CUST-00334,Central,web,SKU-0035,7,322.36,0.08,completed
ORD-1006768,2025-04-18T01:03:00,CUST-02009,East,mobile,SKU-0016,6,116.22,0.12,completed
ORD-1012595,2025-05-16T13:59:00,CUST-01756,South,retail,SKU-0094,3,111.67,0.24,completed
ORD-1011893,2025-07-22T10:26:00,CUST-02351,East,web,SKU-0168,4,17.49,0.07,cancelled
ORD-1012584,2025-08-21T14:39:00,CUST-01566,North,retail,SKU-0063,-6,66.65,0.00,returned
ORD-1001364,2025-04-26T21:32:00,CUST-01951,West,mobile,SKU-0150,8,26.74,0.00,completed
ORD-1012244,2025-03-26T10:58:00,CUST-02213,South,web,SKU-0102,6,246.61,0.00,completed
ORD-1009399,2025-09-29T14:22:00,CUST-02150,North,mobile,SKU-0156,2,183.64,,cancelled
ORD-1009319,2025-05-29T04:47:00,CUST-02236,North,mobile,SKU-0113,6,21.85,0.00,completed
ORD-1001707,2025-11-27T03:48:00,CUST-01721,North,mobile,SKU-0094,7,111.95,0.00,completed
ORD-1002969,2025-02-07T06:47:00,CUST-01028,South,mobile,SKU-0060,4,270.55,0.15,completed
ORD-1000402,2025-12-03T01:38:00,CUST-01931,East,mobile,SKU-0108,-3.0,281.18,0.21,returned
ORD-1010196,2025-09-02T17:39:00,CUST-01329,West,partner,SKU-0097,5,195.36,0.00,completed
ORD-1000493,2025-05-21T15:58:00,CUST-01979,West,mobile,SKU-0070, 3,185.25,,completed
ORD-1008670,14/12/2025 20:57,CUST-01293,North,mobile,SKU-0072,8,428.70,0.08,completed
ORD-1009812,2025-01-14T02:27:00,CUST-01677,North,mobile,SKU-0133,1,432.26,0.00,completed
ORD-1002665,2025-01-15T21:21:00,CUST-02242,West,web,SKU-0096,4,239.18,0.13,completed
ORD-1008472,2025-06-26T20:14:00,CUST-01632,South,mobile,SKU-0086,-1,150.45,0.00,returned
ORD-1011126,2025-11-20T16:30:00,CUST-02060,North,partner,SKU-0007,8,485.77,0.00,completed
ORD-1010134,2025-04-17T20:22:00,CUST-00577,East,partner,SKU-0064,-4,180.45,0.09,returned
ORD-1009113,2025-06-26T10:51:00,CUST-00319,East,web,SKU-0001,4,283.03,0.33,completed
ORD-1009086,2025-01-23T23:51:00,CUST-02103,South,mobile,SKU-0057,1,131.69,0.00,completed
ORD-1007446,2025-06-03T01:37:00,CUST-00829,East,retail,SKU-0141,2,208.76,0.09,completed
ORD-1005245,2025-10-30T02:04:00,CUST-02208,Central,retail,SKU-0129,6,295.23,0.21,completed
ORD-1000107,2025-10-27T04:09:00,CUST-01895,North,mobile,SKU-0099,7,243.22,0.00,completed
ORD-1007687,2025-04-09T18:37:00,CUST-01698,East,web,SKU-0135,1,80.14,0.26,completed
ORD-1001065,2025-05-16T10:50:00,CUST-01808,South,partner,SKU-0061,-5,218.99,0.00,returned
ORD-1000314,01/01/2025 08:02,CUST-01066,East,partner,SKU-0028,7,258.21,0.00,completed
ORD-1001081,2025-09-17T13:28:00,CUST-00179,South,retail,SKU-0126,3,243.20,0.28,completed
ORD-1001766,2025-02-17T12:32:00,CUST-01997,Central,web,SKU-0021,3,327.91,,completed
ORD-1006343,2025-03-11T13:40:00,CUST-00786,West,partner,SKU-0012,7,438.28,0.31,completed
ORD-1007835,2025-07-22T04:05:00,CUST-00653,Central,retail,SKU-0014,4,435.19,0.00,completed
ORD-1003469,2025-10-10T20:51:00,CUST-02323,North,web,SKU-0042,3,442.42,0.06,completed
ORD-1010524,2025-06-25T13:45:00,CUST-02383,East,retail,SKU-0175,4 ,449.86,0.00,completed
ORD-1004057,2025-06-20T12:29:00,CUST-01508,East,web,SKU-0125,4.0,173.02,0.00,completed
ORD-1001973,2025-09-22T12:21:00,CUST-01088,East,partner,SKU-0134,2.0,164.46,0.33,completed
ORD-1000785,2025-01-31T01:55:00,CUST-00799,West,mobile,SKU-0136,2,288.87,0.30,cancelled
ORD-1002548,2025-10-28T22:33:00,CUST-02029,South,mobile,SKU-0050,5,51.33,0.31,completed
ORD-1003034,2025-10-26T15:50:00,CUST-01075,North,web,SKU-0152,8,344.34,0.15,completed
ORD-1006580,2025-02-09T13:34:00,CUST-02159,North,retail,SKU-0081,7,211.83,0.00,completed
ORD-1001463,2025-11-01T22:38:00,CUST-00830,West,mobile,SKU-0061,4 ,210.08,0.00,completed
ORD-1007969,2025-11-09T20:12:00,CUST-01753,North,web,SKU-0120,6,102.80,0.28,cancelled
ORD-1007569,2025-02-28T00:53:00,CUST-00020,North,retail,SKU-0021,6 ,312.47,0.00,completed
ORD-1004812,2025-06-07T05:07:00,CUST-01907,South,retail,SKU-0131,6,505.23,0.00,completed
ORD-1009580,2025-04-10T07:57:00,CUST-01673,West,retail,SKU-0165,3,16.69,0.00,cancelled
ORD-1010085,22/06/2025 13:59,CUST-01571,North,mobile,SKU-0136,7,323.12,0.00,completed
ORD-1001965,29/04/2025 11:52,CUST-02277,South,retail,SKU-0122,6,118.67,0.00,completed
ORD-1008165,2025-11-24T20:17:00,CUST-00302,East,retail,SKU-0093,8,484.47,0.25,completed
ORD-1003676,2025-07-07T03:31:00,CUST-00278,South,mobile,SKU-0092,8 ,365.78,0.00,completed
ORD-1008883,2025-04-14T16:42:00,CUST-00666,East,retail,SKU-0016,3,117.48,0.06,completed
ORD-1009969,2025-03-22T12:16:00,CUST-01603,North,web,SKU-0007,-6 ,447.37,0.00,returned
ORD-1007643,2025-07-17T15:10:00,CUST-00910,East,retail,SKU-0091,1,508.27,0.32,completed
ORD-1005972,2025-09-17T05:26:00,CUST-02266,North,partner,SKU-0018,6,442.12,0.30,completed
ORD-1005837,2025-01-01T00:46:00,CUST-01959,Central,web,SKU-0011,7,282.35,0.00,completed
ORD-1009672,2025-02-01T19:03:00,CUST-00542,West,mobile,SKU-0138,8,449.23,0.00,cancelled
ORD-1007450,2025-04-17T05:37:00,CUST-02117,South,mobile,SKU-0072,2,469.32,0.32,completed
ORD-1006788,2025-11-24T17:00:00,CUST-00246,Central,mobile,SKU-0116,6,144.90,0.00,completed
ORD-1000070,2025-02-26T17:34:00,CUST-00052,East,mobile,SKU-0077,3,318.83,0.26,completed
ORD-1001852,2025-03-28T08:24:00,CUST-01354,Central,partner,SKU-0145,4,35.06,0.14,completed
ORD-1010001,2025-12-15T03:56:00,CUST-01778,Central,web,SKU-0038,8,333.63,0.00,completed
ORD-1008880,2025-06-15T11:44:00,CUST-02206,West,retail,SKU-0040,6,404.24,0.00,completed
ORD-1012707,2025-07-18T14:59:00,CUST-02004,West,web,SKU-0050,1,57.14,0.00,completed
ORD-1004634,2025-06-13T01:04:00,CUST-01473,North,web,SKU-0147,1,299.08,0.25,completed
ORD-1009997,03/12/2025 05:18,CUST-01088,East,retail,SKU-0041,4,102.07,0.06,completed
ORD-1004116,2025-07-22T02:14:00,CUST-00787,West,retail,SKU-0077,7,313.30,0.00,completed
ORD-1009522,2025-11-11T19:48:00,CUST-00263,Central,partner,SKU-0086,6,178.55,0.00,completed
ORD-1000986,2025-08-08T17:45:00,CUST-02246,North,mobile,SKU-0135,8,80.18,0.00,completed
ORD-1006775,2025-06-13T07:42:00,CUST-01021,West,partner,SKU-0133,-1,439.65,0.00,returned
ORD-1010805,2025-03-22T06:06:00,CUST-00901,West,web,SKU-0034,4,422.31,0.25,completed
ORD-1000720,2025-07-12T05:31:00,CUST-01501,South,web,SKU-0161,6,453.94,0.16,completed
ORD-1004086,2025-03-29T06:41:00,CUST-00234,Central,partner,SKU-0077,1,377.56,0.14,completed
ORD-1000539,2025-01-05T12:55:00,CUST-02356,Central,retail,SKU-0011,2,289.18,,completed
ORD-1011955,2025-07-15T06:27:00,CUST-01048,West,mobile,SKU-0138,1,472.63,0.06,completed
ORD-1007577,2025-11-05T09:22:00,CUST-00171,North,mobile,SKU-0148,5,380.76,0.00,cancelled
ORD-1011920,2025-06-06T16:45:00,CUST-01417,Central,retail,SKU-0098,4,285.34,0.00,completed
ORD-1000162,2025-11-20T19:07:00,CUST-01110,Central,web,SKU-0098,8,267.63,0.00,completed
ORD-1006130,2025-04-25T01:15:00,CUST-00350,Central,mobile,SKU-0027,4,296.07,0.00,completed
ORD-1003361,2025-05-19T21:00:00,CUST-01520,West,partner,SKU-0172,8.0,194.12,0.00,completed
ORD-1011550,2025-12-09T11:43:00,CUST-00502,West,mobile,SKU-0017,1,318.22,0.00,completed
ORD-1008245,2025-02-01T23:16:00,CUST-00652,West,web,SKU-0050,8,57.59,0.08,completed
ORD-1002615,2025-08-30T06:02:00,CUST-00568,East,web,SKU-0154,5,427.03,0.00,completed
ORD-1004383,2025-02-22T05:28:00,CUST-01715,East,mobile,SKU-0178,3,425.76,0.21,completed
ORD-1003518,2025-02-19T20:07:00,CUST-01303,North,retail,SKU-0180,7,175.01,0.12,completed
ORD-1009962,2025-12-01T13:54:00,CUST-02336,West,partner,SKU-0013,1.0,63.08,0.00,completed
ORD-1001250,2025-11-21T20:34:00,CUST-00873,South,web,SKU-0016,8,127.50,0.28,completed
ORD-1012281,2025-12-09T21:47:00,CUST-01176,North,partner,SKU-0026,1,330.71,0.00,completed
ORD-1007173,2025-07-27T13:51:00,CUST-01477,South,web,SKU-0037,7,332.63,0.24,completed
ORD-1003480,2025-08-07T05:49:00,CUST-01251,West,partner,SKU-0146,5,410.08,0.00,completed
ORD-1001641,2025-08-22T16:35:00,CUST-01188,Central,partner,SKU-0143,1,125.97,0.00,completed
ORD-1006066,2025-06-14T19:15:00,CUST-01357,West,web,SKU-0163,6,104.07,0.00,completed
ORD-1000736,2025-03-16T15:00:00,CUST-00869,North,web,SKU-0058,2,191.36,0.27,completed
ORD-1012059,2025-12-21T18:05:00,CUST-00092,North,web,SKU-0174,7,252.41,0.17,completed
ORD-1011219,02/10/2025 19:46,CUST-01727,East,mobile,SKU-0054,7,114.17,0.18,completed
ORD-1009306,2025-07-02T18:02:00,CUST-02250,Central,retail,SKU-0180,4,196.97,0.00,completed
ORD-1006741,2025-11-20T21:28:00,CUST-02115,South,partner,SKU-0099,5,270.35,0.10,completed
ORD-1009055,2025-05-03T21:46:00,CUST-02256,East,mobile,SKU-0124,4,274.06,0.00,completed
ORD-1006913,31/05/2025 00:30,CUST-02276,South,retail,SKU-0080,5,252.13,0.00,completed
ORD-1011366,2025-06-16T07:42:00,CUST-02350,South,retail,SKU-0085,1,27.27,0.00,completed
ORD-1010362,2025-03-16T05:29:00,CUST-02111,West,partner,SKU-0020,8,84.19,0.00,completed
ORD-1000335,2025-03-17T05:30:00,CUST-00045,North,mobile,SKU-0023,4,39.92,0.00,completed
ORD-1006907,2025-04-23T14:51:00,CUST-01717,East,partner,SKU-0148,5,440.17,0.00,completed
ORD-1006842,07/07/2025 02:25,CUST-01100,East,mobile,SKU-0085,4,25.17,0.14,completed
ORD-1006128,2025-04-23T01:21:00,CUST-01369,North,partner,SKU-0160,-4,182.87,0.08,returned
ORD-1009127,2025-08-02T12:54:00,CUST-01588,East,mobile,SKU-0060,8,253.04,0.25,cancelled
ORD-1000035,2025-02-03T02:17:00,CUST-01023,South,partner,SKU-0068,6,312.63,0.28,completed
ORD-1010375,28/01/2025 12:34,CUST-00168,South,mobile,SKU-0140,8,85.29,0.25,completed
ORD-1009122,2025-06-07T19:44:00,CUST-01088,East,mobile,SKU-0034,5.0,504.69,0.00,completed
ORD-1010961,2025-01-11T01:02:00,CUST-02072,East,web,SKU-0025,8,383.03,0.00,completed
ORD-1009143,2025-01-02T01:38:00,CUST-01234,South,partner,SKU-0111,4,203.85,0.00,completed
ORD-1002599,2025-05-30T03:17:00,CUST-01713,North,mobile,SKU-0157,2,396.85,0.19,completed
ORD-1011369,2025-08-25T14:19:00,CUST-02265,East,partner,SKU-0175,8,412.12,0.00,completed
ORD-1001626,2025-07-18T09:54:00,CUST-02340,North,retail,SKU-0006,1,333.21,0.16,completed
ORD-1003511,2025-07-22T08:50:00,CUST-01817,West,web,SKU-0107,8,247.92,0.18,completed
ORD-1002497,2025-04-10T16:46:00,CUST-00273,South,retail,SKU-0132,5,90.90,0.11,completed
ORD-1005256,2025-07-02T12:42:00,CUST-00152,Central,web,SKU-0174,8,225.41,0.11,completed
ORD-1011304,2025-04-17T15:19:00,CUST-00825,Central,partner,SKU-0117,-8,145.44,,returned
ORD-1000526,2025-02-18T10:41:00,CUST-01300,East,mobile,SKU-0164,8.0,221.78,0.00,completed
ORD-1009454,2025-08-12T14:04:00,CUST-01721,North,mobile,SKU-0136,5,283.25,0.25,completed
ORD-1011527,2025-08-14T02:49:00,CUST-01114,East,partner,SKU-0145,4,39.48,0.00,completed
ORD-1009659,2025-04-21T02:38:00,CUST-01133,East,web,SKU-0132,3,92.69,0.00,completed
ORD-1001100,2025-03-09T09:22:00,CUST-02327,West,retail,SKU-0135,1,87.49,0.00,completed
ORD-1001208,2025-08-30T09:06:00,CUST-00352,Central,retail,SKU-0102,5,280.02,0.23,completed
ORD-1001841,2025-04-22T02:44:00,CUST-00555,West,retail,SKU-0071,6,152.73,0.20,completed
ORD-1012744,2025-01-11T23:24:00,CUST-02205,North,retail,SKU-0153,1,300.18,0.00,cancelled
ORD-1007195,2025-02-11T06:00:00,CUST-00150,North,retail,SKU-0020,6,91.78,0.26,completed
ORD-1001145,2025-11-07T07:25:00,CUST-00023,North,mobile,SKU-0042,7,383.00,0.00,completed
ORD-1000806,29/04/2025 03:25,CUST-01551,West,mobile,SKU-0096,6,244.54,0.16,completed
ORD-1004020,2025-11-06T11:12:00,CUST-00870,South,mobile,SKU-0036,6,273.18,0.09,completed
ORD-1002988,2025-12-05T03:38:00,CUST-00524,Central,retail,SKU-0133,5,447.21,0.13,completed
ORD-1008368,2025-01-31T08:21:00,CUST-01352,South,retail,SKU-0113,1,22.41,0.00,completed
ORD-1005190,10/03/2025 12:25,CUST-00192,Central,partner,SKU-0165,3,15.74,0.00,cancelled
ORD-1005057,2025-06-11T22:20:00,CUST-00631,West,web,SKU-0073,2,317.22,0.08,completed
ORD-1003772,2025-08-05T22:38:00,CUST-02111,West,partner,SKU-0056,2,274.58,,completed
ORD-1010638,2025-05-22T22:51:00,CUST-01587,North,web,SKU-0067,1,16.04,0.27,completed
ORD-1011162,2025-08-29T06:04:00,CUST-00987,West,web,SKU-0076,8,333.59,0.08,completed
ORD-1004353,2025-10-24T22:36:00,CUST-00674,East,web,SKU-0100,2,394.77,0.00,completed
ORD-1009551,2025-10-13T04:11:00,CUST-01232,North,partner,SKU-0133,-5,428.02,0.00,returned
ORD-1005929,27/05/2025 03:19,CUST-01195,Central,retail,SKU-0043,1,487.72,0.19,completed
ORD-1006604,2025-05-02T09:46:00,CUST-01382,East,retail,SKU-0145,6,40.09,0.00,completed
ORD-1008641,2025-09-30T04:30:00,CUST-02304,North,mobile,SKU-0074,2,34.00,,cancelled
ORD-1008828,2025-04-03T23:15:00,CUST-01425,North,web,SKU-0070,2,184.48,0.10,completed
ORD-1008439,2025-12-22T15:49:00,CUST-00042,East,mobile,SKU-0103,1,238.44,0.14,completed
ORD-1001748,2025-04-30T16:18:00,CUST-00729,North,partner,SKU-0078,8,267.52,0.00,completed
ORD-1004288,2025-09-20T00:30:00,CUST-01510,Central,web,SKU-0093,3,477.75,0.19,completed
ORD-1010079,2025-02-21T12:09:00,CUST-00796,North,retail,SKU-0052,2,100.38,0.31,completed
ORD-1009428,2025-01-08T23:23:00,CUST-01942,West,retail,SKU-0035,8,322.68,0.20,completed
ORD-1011199,30/01/2025 13:16,CUST-01426,Central,retail,SKU-0066,3,121.28,0.26,completed
ORD-1002712,2025-11-19T19:34:00,CUST-01495,North,retail,SKU-0109,2,17.01,0.18,completed
ORD-1009370,2025-06-04T23:47:00,CUST-00306,North,mobile,SKU-0149,1,84.76,0.07,completed
ORD-1009316,2025-07-07T12:39:00,CUST-00830,West,retail,SKU-0070,8,181.60,0.00,completed
ORD-1011847,2025-06-22T04:35:00,CUST-00541,North,retail,SKU-0131,7,443.04,0.00,cancelled
ORD-1007670,2025-03-04T17:01:00,CUST-01833,North,partner,SKU-0151,6,264.47,0.00,completed
ORD-1003028,2025-09-12T12:11:00,CUST-00331,South,partner,SKU-0017, 5,350.52,0.22,completed
ORD-1004067,2025-03-24T08:23:00,CUST-02224,North,retail,SKU-0099,1,266.71,0.23,completed
ORD-1011481,26/05/2025 23:40,CUST-00502,West,web,SKU-0021,5,296.11,0.00,completed
ORD-1008947,2025-11-28T11:23:00,CUST-00344,North,web,SKU-0009,3,352.21,0.29,completed
ORD-1002745,2025-01-26T21:35:00,CUST-00531,Central,web,SKU-0115,6,309.94,0.29,cancelled
ORD-1003781,2025-11-04T13:38:00,CUST-00172,South,retail,SKU-0050,6.0,51.71,0.28,completed
ORD-1010290,2025-03-05T15:07:00,CUST-02164,South,web,SKU-0143,2,143.18,0.00,completed
ORD-1005457,2025-06-12T12:03:00,CUST-00858,East,mobile,SKU-0153,1,282.78,0.00,completed
ORD-1004275,2025-01-18T02:39:00,CUST-01066,East,web,SKU-0080,4,234.05,0.31,completed
ORD-1005417,2025-10-11T09:45:00,CUST-01586,North,mobile,SKU-0032,3 ,162.95,0.00,completed
ORD-1006058,2025-11-30T21:50:00,CUST-01123,North,partner,SKU-0138,1,426.24,0.08,completed
ORD-1002433,2025-04-05T16:16:00,CUST-00720,Central,web,SKU-0030,5,379.84,0.00,completed
ORD-1010346,2025-09-14T00:29:00,CUST-01062,West,retail,SKU-0006,4,312.74,0.10,completed
ORD-1005986,2025-10-14T17:38:00,CUST-00237,North,retail,SKU-0022,1,252.00,0.25,completed
ORD-1011882,2025-02-04T22:47:00,CUST-01242,North,partner,SKU-0179,8,19.03,0.21,completed
ORD-1011330,19/02/2025 02:01,CUST-00915,North,partner,SKU-0052,6,90.24,0.25,completed
ORD-1005020,2025-01-03T16:22:00,CUST-02222,Central,web,SKU-0153,6,312.93,0.28,completed
ORD-1012004,2025-10-25T23:04:00,CUST-01036,South,partner,SKU-0126,1,237.01,0.31,completed
ORD-1003625,2025-04-12T17:49:00,CUST-01350,South,partner,SKU-0167,6,363.53,0.08,completed
ORD-1008776,2025-04-07T17:07:00,CUST-01620,South,web,SKU-0049,-7,445.41,0.00,returned
ORD-1001812,2025-08-07T08:41:00,CUST-01573,South,retail,SKU-0129,5.0,272.83,0.00,completed
ORD-1002050,2025-02-05T18:24:00,CUST-02094,West,web,SKU-0164,1,235.39,0.00,completed
ORD-1009898,2025-01-26T23:56:00,CUST-00331,South,mobile,SKU-0056,4,313.26,0.00,cancelled
ORD-1008851,2025-09-15T06:34:00,CUST-02035,North,partner,SKU-0075,1,325.75,0.00,completed
ORD-1010084,2025-03-18T06:51:00,CUST-00774,East,web,SKU-0016,1,128.32,0.08,completed
ORD-1009293,2025-11-07T02:01:00,CUST-01543,Central,mobile,SKU-0077,4,318.45,0.15,completed
ORD-1007540,2025-08-16T14:00:00,CUST-00374,South,mobile,SKU-0038,-2,337.35,0.33,returned
ORD-1010954,2025-01-04T03:05:00,CUST-00752,East,web,SKU-0018,8,419.88,0.00,completed
ORD-1008854,2025-10-12T20:15:00,CUST-00661,West,mobile,SKU-0158,7,313.96,0.23,completed
ORD-1011816,2025-11-25T12:58:00,CUST-00407,East,retail,SKU-0178,6,509.68,0.31,completed
ORD-1000665,2025-08-21T14:51:00,CUST-00292,South,retail,SKU-0014,8,402.05,0.08,completed
ORD-1005156,2025-07-10T17:47:00,CUST-01400,West,mobile,SKU-0153,-1,296.69,0.35,returned
ORD-1005520,2025-06-14T17:37:00,CUST-00191,Central,retail,SKU-0138,6,442.71,0.20,completed
ORD-1001148,2025-01-08T17:40:00,CUST-02341,North,web,SKU-0061,2,213.74,0.30,completed
ORD-1007617,2025-04-20T13:21:00,CUST-01796,South,partner,SKU-0032,8,140.15,0.17,completed
ORD-1007912,2025-01-16T08:32:00,CUST-01296,North,partner,SKU-0114, 2,160.96,0.00,completed
ORD-1008425,2025-09-05T21:00:00,CUST-00393,East,mobile,SKU-0134,6,170.34,0.00,cancelled
ORD-1006815,2025-09-25T20:23:00,CUST-01098,West,partner,SKU-0089,5,216.03,0.00,completed
ORD-1008099,2025-10-08T16:07:00,CUST-01614,South,web,SKU-0073,8,347.43,0.27,completed
ORD-1004741,2025-05-03T12:09:00,CUST-00492,East,mobile,SKU-0078,2,265.14,0.27,completed
ORD-1010181,2025-01-09T08:54:00,CUST-01700,South,mobile,SKU-0074,6,29.50,0.00,completed
ORD-1002834,2025-09-14T05:03:00,CUST-01327,Central,retail,SKU-0028,-3,251.03,0.00,returned
ORD-1008858,2025-03-10T02:40:00,CUST-01347,East,retail,SKU-0078,4 ,263.93,0.00,completed
ORD-1009735,2025-11-25T00:17:00,CUST-01473,North,partner,SKU-0146,3,395.51,0.25,completed
ORD-1004638,2025-05-30T00:24:00,CUST-02071,East,retail,SKU-0170,8,349.27,0.25,completed
ORD-1001485,2025-01-18T11:14:00,CUST-01724,West,partner,SKU-0012,5,440.38,0.25,completed
ORD-1004969,2025-10-23T08:03:00,CUST-01170,North,retail,SKU-0137,8,351.91,0.27,completed
ORD-1002347,2025-07-07T15:47:00,CUST-00509,West,partner,SKU-0081,6,247.95,0.09,completed
ORD-1000772,2025-08-20T17:38:00,CUST-02207,West,web,SKU-0001,6,262.47,0.34,completed
ORD-1003061,2025-03-09T06:19:00,CUST-01531,East,web,SKU-0115,2,266.43,0.00,completed
ORD-1002126,2025-02-12T11:40:00,CUST-00098,East,partner,SKU-0150,7,25.98,0.21,completed
ORD-1000296,2025-01-27T17:16:00,CUST-01275,South,web,SKU-0152,-6,336.36,0.00,returned
ORD-1001929,2025-09-04T15:33:00,CUST-02391,South,web,SKU-0003,5,285.99,0.00,completed
ORD-1002413,2025-12-31T06:35:00,CUST-01480,North,mobile,SKU-0053,1,73.88,0.13,completed
ORD-1012671,2025-12-28T21:14:00,CUST-02381,West,web,SKU-0125,6,143.08,0.22,completed
ORD-1007099,2025-01-24T15:52:00,CUST-00752,East,mobile,SKU-0015,5,227.12,0.09,completed
ORD-1002076,2025-09-14T02:36:00,CUST-01699,West,web,SKU-0162,8,71.91,0.21,completed
ORD-1001677,2025-06-25T00:42:00,CUST-00597,South,web,SKU-0146,3,365.98,0.00,completed
ORD-1005826,2025-11-03T04:35:00,CUST-02177,East,partner,SKU-0099,8 ,256.07,0.15,completed
ORD-1011278,2025-10-14T15:09:00,CUST-01299,West,retail,SKU-0131,4,473.98,0.07,completed
ORD-1003535,2025-06-01T04:12:00,CUST-00641,West,mobile,SKU-0023,-7,43.71,0.00,returned
ORD-1005899,14/05/2025 17:14,CUST-01426,Central,retail,SKU-0124,4,277.78,0.00,completed
ORD-1006598,2025-08-18T05:36:00,CUST-01295,East,retail,SKU-0067,3,15.03,0.07,cancelled
ORD-1000671,2025-10-17T02:49:00,CUST-00794,South,partner,SKU-0161,8,414.70,0.00,cancelled
ORD-1000983,2025-10-24T20:09:00,CUST-01006,North,web,SKU-0163,5,104.12,0.00,completed
ORD-1000807,2025-05-19T00:41:00,CUST-00305,North,mobile,SKU-0063,1,69.78,0.06,cancelled
ORD-1005515,2025-09-29T15:30:00,CUST-01397,South,partner,SKU-0140,5,76.58,0.00,completed
ORD-1002951,2025-05-25T13:54:00,CUST-02225,West,partner,SKU-0152,4.0,359.20,0.34,completed
ORD-1008049,2025-08-17T02:42:00,CUST-00168,South,retail,SKU-0031,-3,102.96,0.00,returned
ORD-1011944,2025-05-24T14:59:00,CUST-01589,West,retail,SKU-0107,5,255.03,0.00,completed
ORD-1006215,2025-01-22T19:54:00,CUST-00186,East,web,SKU-0092,1,363.39,0.00,completed
ORD-1009971,2025-08-04T02:36:00,CUST-01958,South,retail,SKU-0088,-4,379.38,0.33,returned
ORD-1005730,31/01/2025 00:14,CUST-00827,North,mobile,SKU-0171,7,196.39,0.00,cancelled
ORD-1007223,2025-03-22T19:22:00,CUST-00394,South,mobile,SKU-0179,1,21.60,0.10,completed
ORD-1011283,2025-11-02T04:23:00,CUST-02034,Central,partner,SKU-0124,3.0,257.55,0.25,completed
ORD-1002461,2025-12-04T16:48:00,CUST-01273,West,retail,SKU-0059,1,70.13,0.00,completed
ORD-1006416,2025-10-17T04:42:00,CUST-01809,North,retail,SKU-0075,6,376.63,0.06,completed
ORD-1010034,2025-07-22T08:31:00,CUST-01298,East,web,SKU-0034,1,429.46,0.16,cancelled
ORD-1011609,2025-12-27T13:16:00,CUST-00894,East,web,SKU-0091,8,523.88,0.00,completed
ORD-1006442,2025-10-30T14:19:00,CUST-01475,South,partner,SKU-0092,5,404.96,0.00,completed
ORD-1005627,2025-12-03T06:22:00,CUST-01446,West,mobile,SKU-0104,4,387.02,0.10,completed
ORD-1003071,2025-06-30T20:52:00,CUST-02333,East,mobile,SKU-0101, 2,425.86,0.00,completed
ORD-1010031,2025-05-05T07:49:00,CUST-01221,Central,retail,SKU-0151,2,281.38,0.00,completed
ORD-1006544,2025-07-17T15:08:00,CUST-00281,West,web,SKU-0138,6,453.37,0.07,completed
ORD-1009838,2025-10-16T05:25:00,CUST-01741,West,mobile,SKU-0016, 7,114.12,0.00,completed
ORD-1004394,2025-05-02T04:16:00,CUST-02130,South,web,SKU-0063,1,62.11,0.00,completed
ORD-1012175,2025-03-28T17:32:00,CUST-01217,Central,retail,SKU-0139,6,117.32,0.31,cancelled
ORD-1009003,2025-02-23T12:51:00,CUST-01695,North,mobile,SKU-0128,6,137.50,0.18,completed
ORD-1012791,2025-03-19T08:41:00,CUST-01005,South,web,SKU-0075,8,336.56,0.28,completed
ORD-1008927,2025-06-06T07:33:00,CUST-00346,Central,web,SKU-0044,1 ,214.58,0.00,completed
ORD-1009642,2025-07-21T01:20:00,CUST-00281,West,retail,SKU-0131,6,472.07,0.00,completed
ORD-1006565,2025-05-15T12:15:00,CUST-01098,West,mobile,SKU-0095, 7,94.81,0.06,completed
ORD-1010797,2025-09-08T01:40:00,CUST-01030,North,partner,SKU-0090,5,89.22,0.00,completed
ORD-1000955,2025-03-14T21:29:00,CUST-01442,East,web,SKU-0160,8,183.73,0.07,completed
ORD-1001859,2025-10-01T07:54:00,CUST-01615,North,retail,SKU-0040,5,434.53,0.21,completed
ORD-1012272,2025-04-07T08:59:00,CUST-00069,West,partner,SKU-0076,5,341.86,0.00,completed
ORD-1002900,2025-02-25T01:14:00,CUST-00257,Central,partner,SKU-0106,3,69.27,0.28,cancelled
ORD-1001958,2025-12-15T18:39:00,CUST-00782,West,partner,SKU-0172,4,191.59,0.00,cancelled
ORD-1011390,2025-11-02T02:42:00,CUST-00391,North,mobile,SKU-0029,1,222.19,0.00,cancelled
ORD-1010319,2025-06-09T05:49:00,CUST-00211,North,retail,SKU-0064,2,162.48,0.00,completed
ORD-1010104,2025-05-06T13:30:00,CUST-00433,South,web,SKU-0146,5,387.45,,cancelled
ORD-1008393,2025-02-22T22:32:00,CUST-02109,North,retail,SKU-0053,7,83.07,0.17,cancelled
ORD-1009824,2025-04-12T02:54:00,CUST-00867,North,mobile,SKU-0121,-3,319.12,0.17,returned
ORD-1005259,2025-09-02T15:11:00,CUST-02044,South,retail,SKU-0006,3.0,303.79,0.23,completed
ORD-1002372,2025-03-31T10:10:00,CUST-00286,West,partner,SKU-0099,4,240.17,0.14,completed
ORD-1012048,2025-06-11T17:18:00,CUST-01730,North,partner,SKU-0080,7,244.82,0.14,cancelled
ORD-1007816,2025-09-04T23:00:00,CUST-00305,North,mobile,SKU-0143,-4,130.01,0.00,returned
ORD-1009882,2025-01-08T03:52:00,CUST-00148,Central,retail,SKU-0078,5,238.57,0.00,completed
